name,review_count,rating,price,distance,category_1,category_2,category_3,yelp_bike_station_coordinates
Il Dante Caffé,66,4.5,$$,659.668622393849,Coffee & Tea,Breakfast & Brunch,Breakfast & Brunch,"25.772677,-80.134644"
Umbria Coffee Roasters,39,4.5,$$,1122.0936203704875,Coffee Roasteries,Coffee & Tea,Coffee & Tea,"25.772677,-80.134644"
Courtney's Cookies,82,4.5,$$,1034.233396000064,Vegan,Gluten-Free,Gluten-Free,"25.772677,-80.134644"
The Baked Bear,22,5.0,$$,823.6533972192867,Ice Cream & Frozen Yogurt,Desserts,Desserts,"25.772677,-80.134644"
Bettant Bakery,72,4.5,$,987.6906857413423,Coffee & Tea,Bakeries,Bakeries,"25.772677,-80.134644"
Midtown Creamery ,94,4.5,$$,982.2569485349437,Ice Cream & Frozen Yogurt,Desserts,Desserts,"25.772677,-80.134644"
Dreamer Acai Juice Matcha,33,3.0,$$,287.35656645526547,Acai Bowls,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.772677,-80.134644"
Mama's Tacos,436,4.5,$$,369.3507408215212,Tacos,"Beer, Wine & Spirits","Beer, Wine & Spirits","25.774917,-80.131584"
Il Pastaiolo,504,4.5,$$,832.6106777794389,Italian,Pizza,Pizza,"25.774917,-80.131584"
Gelato-go South Beach,354,4.5,$$,102.92485282286833,Gelato,Coffee & Tea,Coffee & Tea,"25.774917,-80.131584"
Under the Mango Tree,654,4.5,$$,434.431943148944,Coffee & Tea,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.774917,-80.131584"
GoGo Fresh SOBE,642,4.5,$,1089.6726927816758,Salad,Empanadas,Empanadas,"25.774917,-80.131584"
Smoothie Spot - South Beach,60,4.0,$$,227.7249680013107,Wraps,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.774917,-80.131584"
Buon Pane Italiano Bakery,172,4.5,$,403.7733126122573,Bakeries,Pizza,Pizza,"25.774917,-80.131584"
Sunnyside,125,4.0,$$,549.6535174955906,Breakfast & Brunch,Cafes,Cafes,"25.774917,-80.131584"
Il Dante Caffé,66,4.5,$$,326.41244101069486,Coffee & Tea,Breakfast & Brunch,Breakfast & Brunch,"25.774917,-80.131584"
Meraki Gyro & Bakery,28,5.0,$$,1039.3605409494771,Greek,Mediterranean,Mediterranean,"25.774917,-80.131584"
Sushi Song,346,4.0,$$,962.1547176879981,Sushi Bars,Desserts,Desserts,"25.774917,-80.131584"
Rosetta Bakery,210,4.0,$,559.9059706553556,Bakeries,Coffee & Tea,Coffee & Tea,"25.774917,-80.131584"
Shepherd Artisan Coffee,464,4.0,$,541.1730731122141,Coffee & Tea,Desserts,Desserts,"25.774917,-80.131584"
Icy-N-Spicy,159,4.5,$$$,996.9363332930227,Desserts,Ice Cream & Frozen Yogurt,Ice Cream & Frozen Yogurt,"25.774917,-80.131584"
Vita Osteria Italiana,57,4.5,$$,1199.9707236695042,Italian,Desserts,Desserts,"25.774917,-80.131584"
Prima Classe,38,4.5,$,798.4467899286169,Cafes,Specialty Food,Specialty Food,"25.774917,-80.131584"
Walgreens,43,3.5,$,121.82691665034652,Drugstores,Cosmetics & Beauty Supply,Cosmetics & Beauty Supply,"25.774917,-80.131584"
Insomnia Cookies,362,4.0,$,939.8125405658272,Desserts,Food Delivery Services,Food Delivery Services,"25.774917,-80.131584"
Courtney's Cookies,82,4.5,$$,1078.0052258472633,Vegan,Gluten-Free,Gluten-Free,"25.774917,-80.131584"
The Baked Bear,22,5.0,$$,568.7884362949125,Ice Cream & Frozen Yogurt,Desserts,Desserts,"25.774917,-80.131584"
Mama's Tacos,436,4.5,$$,290.6521749333484,Tacos,"Beer, Wine & Spirits","Beer, Wine & Spirits","25.77679,-80.130943"
Il Pastaiolo,504,4.5,$$,629.2367911116108,Italian,Pizza,Pizza,"25.77679,-80.130943"
La Sandwicherie - Miami Beach,3163,4.5,$$,975.5768739392374,Sandwiches,French,French,"25.77679,-80.130943"
Il Dante Caffé,66,4.5,$$,126.88161386520228,Coffee & Tea,Breakfast & Brunch,Breakfast & Brunch,"25.77679,-80.130943"
Rosetta Bakery,210,4.0,$,359.86485237067427,Bakeries,Coffee & Tea,Coffee & Tea,"25.77679,-80.130943"
Gelato-go South Beach,354,4.5,$$,311.47037872057956,Gelato,Coffee & Tea,Coffee & Tea,"25.77679,-80.130943"
Shepherd Artisan Coffee,464,4.0,$,341.3762330414865,Coffee & Tea,Desserts,Desserts,"25.77679,-80.130943"
Under the Mango Tree,654,4.5,$$,546.5675201752771,Coffee & Tea,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.77679,-80.130943"
Sushi Song,346,4.0,$$,759.0292513402926,Sushi Bars,Desserts,Desserts,"25.77679,-80.130943"
Sunnyside,125,4.0,$$,629.870263515772,Breakfast & Brunch,Cafes,Cafes,"25.77679,-80.130943"
Buon Pane Italiano Bakery,172,4.5,$,518.7748092173123,Bakeries,Pizza,Pizza,"25.77679,-80.130943"
Meraki Gyro & Bakery,28,5.0,$$,1017.5663310740875,Greek,Mediterranean,Mediterranean,"25.77679,-80.130943"
Juice & Java,459,4.0,$$,931.9941144356004,Juice Bars & Smoothies,Acai Bowls,Acai Bowls,"25.77679,-80.130943"
Smoothie Spot - South Beach,60,4.0,$$,396.57965524570596,Wraps,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.77679,-80.130943"
Icy-N-Spicy,159,4.5,$$$,782.886884349316,Desserts,Ice Cream & Frozen Yogurt,Ice Cream & Frozen Yogurt,"25.77679,-80.130943"
The Baked Bear,22,5.0,$$,395.21283093011243,Ice Cream & Frozen Yogurt,Desserts,Desserts,"25.77679,-80.130943"
Mammamia Gelato Italiano,152,3.5,$$,393.4175731125809,Desserts,Gelato,Gelato,"25.77679,-80.130943"
Midtown Creamery ,94,4.5,$$,486.0557074457134,Ice Cream & Frozen Yogurt,Desserts,Desserts,"25.77679,-80.130943"
Bettant Bakery,72,4.5,$,529.7702578859216,Coffee & Tea,Bakeries,Bakeries,"25.77679,-80.130943"
Atelier Monnier South Beach Café,121,4.0,$$,845.5081835891197,Patisserie/Cake Shop,Breakfast & Brunch,Breakfast & Brunch,"25.77679,-80.130943"
Il Pastaiolo,504,4.5,$$,370.6672717264783,Italian,Pizza,Pizza,"25.779172,-80.130828"
Mama's Tacos,436,4.5,$$,332.576442193928,Tacos,"Beer, Wine & Spirits","Beer, Wine & Spirits","25.779172,-80.130828"
La Sandwicherie - Miami Beach,3163,4.5,$$,712.1477214309355,Sandwiches,French,French,"25.779172,-80.130828"
The Alley,230,4.5,$$,818.330631668196,Italian,Gelato,Gelato,"25.779172,-80.130828"
Rosetta Bakery,210,4.0,$,123.98881995011885,Bakeries,Coffee & Tea,Coffee & Tea,"25.779172,-80.130828"
Sushi Song,346,4.0,$$,499.3639931430986,Sushi Bars,Desserts,Desserts,"25.779172,-80.130828"
Shepherd Artisan Coffee,464,4.0,$,110.89510031364114,Coffee & Tea,Desserts,Desserts,"25.779172,-80.130828"
Il Dante Caffé,66,4.5,$$,158.49609970036727,Coffee & Tea,Breakfast & Brunch,Breakfast & Brunch,"25.779172,-80.130828"
Via Emilia 9,307,4.0,$$,1307.7323659010397,Italian,Seafood,Seafood,"25.779172,-80.130828"
Midtown Creamery ,94,4.5,$$,232.50864332567807,Ice Cream & Frozen Yogurt,Desserts,Desserts,"25.779172,-80.130828"
Under the Mango Tree,654,4.5,$$,706.7169499643531,Coffee & Tea,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.779172,-80.130828"
The Baked Bear,22,5.0,$$,217.6931789492193,Ice Cream & Frozen Yogurt,Desserts,Desserts,"25.779172,-80.130828"
Juice & Java,459,4.0,$$,672.70197992325,Juice Bars & Smoothies,Acai Bowls,Acai Bowls,"25.779172,-80.130828"
Sunnyside,125,4.0,$$,749.7153561305529,Breakfast & Brunch,Cafes,Cafes,"25.779172,-80.130828"
Eggstaurant,201,4.5,$$,986.5143191370597,Breakfast & Brunch,American (New),American (New),"25.779172,-80.130828"
Meraki Gyro & Bakery,28,5.0,$$,986.1585525489105,Greek,Mediterranean,Mediterranean,"25.779172,-80.130828"
Mammamia Gelato Italiano,152,3.5,$$,129.76287580382632,Desserts,Gelato,Gelato,"25.779172,-80.130828"
Icy-N-Spicy,159,4.5,$$$,518.121256935404,Desserts,Ice Cream & Frozen Yogurt,Ice Cream & Frozen Yogurt,"25.779172,-80.130828"
Bettant Bakery,72,4.5,$,293.5567998240605,Coffee & Tea,Bakeries,Bakeries,"25.779172,-80.130828"
Gelato-go South Beach,354,4.5,$$,563.9708420551549,Gelato,Coffee & Tea,Coffee & Tea,"25.779172,-80.130828"
Il Pastaiolo,504,4.5,$$,258.3990399324116,Italian,Pizza,Pizza,"25.780759,-80.129913"
La Sandwicherie - Miami Beach,3163,4.5,$$,554.8893826416906,Sandwiches,French,French,"25.780759,-80.129913"
Sushi Song,346,4.0,$$,367.84274897247576,Sushi Bars,Desserts,Desserts,"25.780759,-80.129913"
The Alley,230,4.5,$$,642.9509902992162,Italian,Gelato,Gelato,"25.780759,-80.129913"
Mama's Tacos,436,4.5,$$,512.260082018215,Tacos,"Beer, Wine & Spirits","Beer, Wine & Spirits","25.780759,-80.129913"
Rosetta Bakery,210,4.0,$,201.4717777284359,Bakeries,Coffee & Tea,Coffee & Tea,"25.780759,-80.129913"
Shepherd Artisan Coffee,464,4.0,$,209.59344076220012,Coffee & Tea,Desserts,Desserts,"25.780759,-80.129913"
Icy-N-Spicy,159,4.5,$$$,340.66466664626694,Desserts,Ice Cream & Frozen Yogurt,Ice Cream & Frozen Yogurt,"25.780759,-80.129913"
Midtown Creamery ,94,4.5,$$,184.02561092521466,Ice Cream & Frozen Yogurt,Desserts,Desserts,"25.780759,-80.129913"
Charlotte Bakery,674,4.0,$,783.7391199739991,Bakeries,Venezuelan,Venezuelan,"25.780759,-80.129913"
Juice & Java,459,4.0,$$,533.4666469703344,Juice Bars & Smoothies,Acai Bowls,Acai Bowls,"25.780759,-80.129913"
Atelier Monnier South Beach Café,121,4.0,$$,427.05820825343665,Patisserie/Cake Shop,Breakfast & Brunch,Breakfast & Brunch,"25.780759,-80.129913"
Under the Mango Tree,654,4.5,$$,897.290232509069,Coffee & Tea,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.780759,-80.129913"
Eggstaurant,201,4.5,$$,830.6916651673105,Breakfast & Brunch,American (New),American (New),"25.780759,-80.129913"
Bettant Bakery,72,4.5,$,266.34250103925285,Coffee & Tea,Bakeries,Bakeries,"25.780759,-80.129913"
Il Dante Caffé,66,4.5,$$,356.9017365332033,Coffee & Tea,Breakfast & Brunch,Breakfast & Brunch,"25.780759,-80.129913"
Mammamia Gelato Italiano,152,3.5,$$,119.72892710211981,Desserts,Gelato,Gelato,"25.780759,-80.129913"
Miu's Tea,408,4.5,$$,839.8916894744689,Bubble Tea,Tea Rooms,Tea Rooms,"25.780759,-80.129913"
Miami 'N' Ice,132,4.5,$,383.55099924495147,Ice Cream & Frozen Yogurt,,,"25.780759,-80.129913"
Koa Poke and Burrito,95,4.5,$$,963.125769342423,Poke,Japanese,Japanese,"25.780759,-80.129913"
Il Pastaiolo,504,4.5,$$,185.80964820464763,Italian,Pizza,Pizza,"25.78247,-80.129882"
La Sandwicherie - Miami Beach,3163,4.5,$$,377.23169509491817,Sandwiches,French,French,"25.78247,-80.129882"
Sushi Song,346,4.0,$$,232.24817723125594,Sushi Bars,Desserts,Desserts,"25.78247,-80.129882"
The Alley,230,4.5,$$,453.9283144950648,Italian,Gelato,Gelato,"25.78247,-80.129882"
Full Bloom Vegan,955,4.5,$$,1012.232036244236,Vegan,Vegetarian,Vegetarian,"25.78247,-80.129882"
Mama's Tacos,436,4.5,$$,657.7461490587423,Tacos,"Beer, Wine & Spirits","Beer, Wine & Spirits","25.78247,-80.129882"
Juice & Java,459,4.0,$$,372.436965133746,Juice Bars & Smoothies,Acai Bowls,Acai Bowls,"25.78247,-80.129882"
Atelier Monnier South Beach Café,121,4.0,$$,256.85401346134006,Patisserie/Cake Shop,Breakfast & Brunch,Breakfast & Brunch,"25.78247,-80.129882"
Icy-N-Spicy,159,4.5,$$$,153.63298923153533,Desserts,Ice Cream & Frozen Yogurt,Ice Cream & Frozen Yogurt,"25.78247,-80.129882"
Rosetta Bakery,210,4.0,$,334.81807531875523,Bakeries,Coffee & Tea,Coffee & Tea,"25.78247,-80.129882"
Oh Mexico -  Lincoln Road,359,4.0,$$,1138.2525666102108,Mexican,Bars,Bars,"25.78247,-80.129882"
Charlotte Bakery,674,4.0,$,599.5627480520658,Bakeries,Venezuelan,Venezuelan,"25.78247,-80.129882"
Shepherd Artisan Coffee,464,4.0,$,350.0801196234272,Coffee & Tea,Desserts,Desserts,"25.78247,-80.129882"
Insomnia Cookies,362,4.0,$,252.69524650497988,Desserts,Food Delivery Services,Food Delivery Services,"25.78247,-80.129882"
Midtown Creamery ,94,4.5,$$,237.68420774693766,Ice Cream & Frozen Yogurt,Desserts,Desserts,"25.78247,-80.129882"
Miami 'N' Ice,132,4.5,$,279.3796014301294,Ice Cream & Frozen Yogurt,,,"25.78247,-80.129882"
Koa Poke and Burrito,95,4.5,$$,774.0002208110925,Poke,Japanese,Japanese,"25.78247,-80.129882"
Eggstaurant,201,4.5,$$,649.8759343972546,Breakfast & Brunch,American (New),American (New),"25.78247,-80.129882"
Miu's Tea,408,4.5,$$,658.1661608499614,Bubble Tea,Tea Rooms,Tea Rooms,"25.78247,-80.129882"
Bettant Bakery,72,4.5,$,289.7041747910648,Coffee & Tea,Bakeries,Bakeries,"25.78247,-80.129882"
La Sandwicherie - Miami Beach,3163,4.5,$$,208.671358965392,Sandwiches,French,French,"25.785034,-80.129455"
The Alley,230,4.5,$$,192.04970276219274,Italian,Gelato,Gelato,"25.785034,-80.129455"
Il Pastaiolo,504,4.5,$$,371.1084978963599,Italian,Pizza,Pizza,"25.785034,-80.129455"
Sushi Song,346,4.0,$$,290.5793334697762,Sushi Bars,Desserts,Desserts,"25.785034,-80.129455"
Full Bloom Vegan,955,4.5,$$,738.628804171885,Vegan,Vegetarian,Vegetarian,"25.785034,-80.129455"
Juice & Java,459,4.0,$$,274.02929775437246,Juice Bars & Smoothies,Acai Bowls,Acai Bowls,"25.785034,-80.129455"
Charlotte Bakery,674,4.0,$,357.0140566299783,Bakeries,Venezuelan,Venezuelan,"25.785034,-80.129455"
Atelier Monnier South Beach Café,121,4.0,$$,199.57925280105405,Patisserie/Cake Shop,Breakfast & Brunch,Breakfast & Brunch,"25.785034,-80.129455"
Icy-N-Spicy,159,4.5,$$$,159.51912882534393,Desserts,Ice Cream & Frozen Yogurt,Ice Cream & Frozen Yogurt,"25.785034,-80.129455"
Mama's Tacos,436,4.5,$$,924.1747222839159,Tacos,"Beer, Wine & Spirits","Beer, Wine & Spirits","25.785034,-80.129455"
Eggstaurant,201,4.5,$$,418.5671203141854,Breakfast & Brunch,American (New),American (New),"25.785034,-80.129455"
Oh Mexico -  Lincoln Road,359,4.0,$$,972.8789262917472,Mexican,Bars,Bars,"25.785034,-80.129455"
Koa Poke and Burrito,95,4.5,$$,500.40116101823116,Poke,Japanese,Japanese,"25.785034,-80.129455"
Miu's Tea,408,4.5,$$,422.61919729883664,Bubble Tea,Tea Rooms,Tea Rooms,"25.785034,-80.129455"
Crema Gourmet Espresso Bar,448,4.0,$$,551.3719336107972,Coffee & Tea,Sandwiches,Sandwiches,"25.785034,-80.129455"
Insomnia Cookies,362,4.0,$,333.2829268430298,Desserts,Food Delivery Services,Food Delivery Services,"25.785034,-80.129455"
Miami 'N' Ice,132,4.5,$,363.41757055518855,Ice Cream & Frozen Yogurt,,,"25.785034,-80.129455"
Rosetta Bakery,210,4.0,$,608.7804787746815,Bakeries,Coffee & Tea,Coffee & Tea,"25.785034,-80.129455"
Caffe Italia,53,3.5,$$,220.76390423546326,Coffee & Tea,Wine Bars,Wine Bars,"25.785034,-80.129455"
Suite Habana Cafe,203,5.0,$$,6811.237759754894,Coffee & Tea,Bakeries,Bakeries,"25.785034,-80.129455"
The Alley,230,4.5,$$,138.82396877011558,Italian,Gelato,Gelato,"25.7874891,-80.12955"
La Sandwicherie - Miami Beach,3163,4.5,$$,287.9890166504657,Sandwiches,French,French,"25.7874891,-80.12955"
Full Bloom Vegan,955,4.5,$$,473.4972384276344,Vegan,Vegetarian,Vegetarian,"25.7874891,-80.12955"
Il Pastaiolo,504,4.5,$$,606.3712979436854,Italian,Pizza,Pizza,"25.7874891,-80.12955"
Charlotte Bakery,674,4.0,$,196.88228316666866,Bakeries,Venezuelan,Venezuelan,"25.7874891,-80.12955"
Eggstaurant,201,4.5,$$,257.6306219931602,Breakfast & Brunch,American (New),American (New),"25.7874891,-80.12955"
Koa Poke and Burrito,95,4.5,$$,241.05230840068455,Poke,Japanese,Japanese,"25.7874891,-80.12955"
Miu's Tea,408,4.5,$$,252.04810094625822,Bubble Tea,Tea Rooms,Tea Rooms,"25.7874891,-80.12955"
Crema Gourmet Espresso Bar,448,4.0,$$,312.9290148308182,Coffee & Tea,Sandwiches,Sandwiches,"25.7874891,-80.12955"
Juice & Java,459,4.0,$$,375.14614195027673,Juice Bars & Smoothies,Acai Bowls,Acai Bowls,"25.7874891,-80.12955"
Sushi Song,346,4.0,$$,493.53568212345436,Sushi Bars,Desserts,Desserts,"25.7874891,-80.12955"
Oh Mexico -  Lincoln Road,359,4.0,$$,829.355877378592,Mexican,Bars,Bars,"25.7874891,-80.12955"
Atelier Monnier South Beach Café,121,4.0,$$,387.5784271754843,Patisserie/Cake Shop,Breakfast & Brunch,Breakfast & Brunch,"25.7874891,-80.12955"
JOE & THE JUICE,266,3.5,$$,241.05230840068455,Juice Bars & Smoothies,Cafes,Cafes,"25.7874891,-80.12955"
Icy-N-Spicy,159,4.5,$$$,416.0593590973496,Desserts,Ice Cream & Frozen Yogurt,Ice Cream & Frozen Yogurt,"25.7874891,-80.12955"
Rosetta Bakery,592,4.0,$$,439.02214840956293,Bakeries,Coffee & Tea,Coffee & Tea,"25.7874891,-80.12955"
Caffe Italia,53,3.5,$$,53.981664483045485,Coffee & Tea,Wine Bars,Wine Bars,"25.7874891,-80.12955"
Rosetta Bakery,210,4.0,$,865.7486811468401,Bakeries,Coffee & Tea,Coffee & Tea,"25.7874891,-80.12955"
Cortadito Coffee House Lincoln Road,106,4.5,$$,819.926643646479,Coffee & Tea,Bakeries,Bakeries,"25.7874891,-80.12955"
Suite Habana Cafe,203,5.0,$$,6731.727141688788,Coffee & Tea,Bakeries,Bakeries,"25.7874891,-80.12955"
Mama's Tacos,436,4.5,$$,89.47269434745847,Tacos,"Beer, Wine & Spirits","Beer, Wine & Spirits","25.776876,-80.133941"
Il Pastaiolo,504,4.5,$$,653.0806307725826,Italian,Pizza,Pizza,"25.776876,-80.133941"
La Sandwicherie - Miami Beach,3163,4.5,$$,996.1603879487158,Sandwiches,French,French,"25.776876,-80.133941"
Under the Mango Tree,654,4.5,$$,306.6941690248055,Coffee & Tea,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.776876,-80.133941"
Sunnyside,125,4.0,$$,350.72905058674354,Breakfast & Brunch,Cafes,Cafes,"25.776876,-80.133941"
Buon Pane Italiano Bakery,172,4.5,$,287.88246441375014,Bakeries,Pizza,Pizza,"25.776876,-80.133941"
GoGo Fresh SOBE,642,4.5,$,780.0041684962953,Salad,Empanadas,Empanadas,"25.776876,-80.133941"
Gelato-go South Beach,354,4.5,$$,329.94710829647397,Gelato,Coffee & Tea,Coffee & Tea,"25.776876,-80.133941"
Rosetta Bakery,210,4.0,$,408.2099445579523,Bakeries,Coffee & Tea,Coffee & Tea,"25.776876,-80.133941"
Shepherd Artisan Coffee,464,4.0,$,393.2601589461944,Coffee & Tea,Desserts,Desserts,"25.776876,-80.133941"
Sushi Song,346,4.0,$$,772.6667628580865,Sushi Bars,Desserts,Desserts,"25.776876,-80.133941"
Il Dante Caffé,66,4.5,$$,274.987231540774,Coffee & Tea,Breakfast & Brunch,Breakfast & Brunch,"25.776876,-80.133941"
Meraki Gyro & Bakery,28,5.0,$$,731.5210673734159,Greek,Mediterranean,Mediterranean,"25.776876,-80.133941"
Smoothie Spot - South Beach,60,4.0,$$,291.0610671520777,Wraps,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.776876,-80.133941"
Juice & Java,459,4.0,$$,930.6587097483722,Juice Bars & Smoothies,Acai Bowls,Acai Bowls,"25.776876,-80.133941"
Icy-N-Spicy,159,4.5,$$$,853.3632976010131,Desserts,Ice Cream & Frozen Yogurt,Ice Cream & Frozen Yogurt,"25.776876,-80.133941"
The Baked Bear,22,5.0,$$,354.24331212785825,Ice Cream & Frozen Yogurt,Desserts,Desserts,"25.776876,-80.133941"
Vita Osteria Italiana,57,4.5,$$,881.690831869514,Italian,Desserts,Desserts,"25.776876,-80.133941"
Bettant Bakery,72,4.5,$,517.736025886293,Coffee & Tea,Bakeries,Bakeries,"25.776876,-80.133941"
Midtown Creamery ,94,4.5,$$,520.7359230541817,Ice Cream & Frozen Yogurt,Desserts,Desserts,"25.776876,-80.133941"
Mama's Tacos,436,4.5,$$,84.05555806277366,Tacos,"Beer, Wine & Spirits","Beer, Wine & Spirits","25.777061,-80.133155"
Il Pastaiolo,504,4.5,$$,610.8166726152581,Italian,Pizza,Pizza,"25.777061,-80.133155"
La Sandwicherie - Miami Beach,3163,4.5,$$,959.2388907873213,Sandwiches,French,French,"25.777061,-80.133155"
Under the Mango Tree,654,4.5,$$,376.15828499599905,Coffee & Tea,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.777061,-80.133155"
Rosetta Bakery,210,4.0,$,352.25860092795824,Bakeries,Coffee & Tea,Coffee & Tea,"25.777061,-80.133155"
Il Dante Caffé,66,4.5,$$,194.908966482423,Coffee & Tea,Breakfast & Brunch,Breakfast & Brunch,"25.777061,-80.133155"
GoGo Fresh SOBE,642,4.5,$,844.6877925998565,Salad,Empanadas,Empanadas,"25.777061,-80.133155"
Gelato-go South Beach,354,4.5,$$,319.4104266729628,Gelato,Coffee & Tea,Coffee & Tea,"25.777061,-80.133155"
Sunnyside,125,4.0,$$,430.39472341556973,Breakfast & Brunch,Cafes,Cafes,"25.777061,-80.133155"
Buon Pane Italiano Bakery,172,4.5,$,354.2357140219228,Bakeries,Pizza,Pizza,"25.777061,-80.133155"
Shepherd Artisan Coffee,464,4.0,$,335.723547415665,Coffee & Tea,Desserts,Desserts,"25.777061,-80.133155"
Sushi Song,346,4.0,$$,734.9616048970253,Sushi Bars,Desserts,Desserts,"25.777061,-80.133155"
Meraki Gyro & Bakery,28,5.0,$$,797.5846885548101,Greek,Mediterranean,Mediterranean,"25.777061,-80.133155"
Smoothie Spot - South Beach,60,4.0,$$,316.39985490822454,Wraps,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.777061,-80.133155"
Juice & Java,459,4.0,$$,898.6428146706724,Juice Bars & Smoothies,Acai Bowls,Acai Bowls,"25.777061,-80.133155"
The Baked Bear,22,5.0,$$,317.74439861795156,Ice Cream & Frozen Yogurt,Desserts,Desserts,"25.777061,-80.133155"
Icy-N-Spicy,159,4.5,$$$,803.3689461004226,Desserts,Ice Cream & Frozen Yogurt,Ice Cream & Frozen Yogurt,"25.777061,-80.133155"
CAO Bakery & Cafe,133,4.0,$,1293.2721588752663,Coffee & Tea,Cuban,Cuban,"25.777061,-80.133155"
Bettant Bakery,72,4.5,$,481.0242823343375,Coffee & Tea,Bakeries,Bakeries,"25.777061,-80.133155"
Vita Osteria Italiana,57,4.5,$$,937.7023566861186,Italian,Desserts,Desserts,"25.777061,-80.133155"
Mama's Tacos,436,4.5,$$,300.5419780726504,Tacos,"Beer, Wine & Spirits","Beer, Wine & Spirits","25.77581,-80.135887"
Under the Mango Tree,654,4.5,$$,115.63250911622134,Coffee & Tea,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.77581,-80.135887"
Sunnyside,125,4.0,$$,124.0215358719641,Breakfast & Brunch,Cafes,Cafes,"25.77581,-80.135887"
Il Pastaiolo,504,4.5,$$,842.7752014792208,Italian,Pizza,Pizza,"25.77581,-80.135887"
Buon Pane Italiano Bakery,172,4.5,$,118.8611383105215,Bakeries,Pizza,Pizza,"25.77581,-80.135887"
GoGo Fresh SOBE,642,4.5,$,678.4386100398515,Salad,Empanadas,Empanadas,"25.77581,-80.135887"
Meraki Gyro & Bakery,28,5.0,$$,625.9794286018458,Greek,Mediterranean,Mediterranean,"25.77581,-80.135887"
Smoothie Spot - South Beach,60,4.0,$$,275.23017582206114,Wraps,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.77581,-80.135887"
Gelato-go South Beach,354,4.5,$$,394.0236211485251,Gelato,Coffee & Tea,Coffee & Tea,"25.77581,-80.135887"
Sushi Song,346,4.0,$$,952.228022504943,Sushi Bars,Desserts,Desserts,"25.77581,-80.135887"
Rosetta Bakery,210,4.0,$,621.781059035259,Bakeries,Coffee & Tea,Coffee & Tea,"25.77581,-80.135887"
Il Dante Caffé,66,4.5,$$,501.80117291128704,Coffee & Tea,Breakfast & Brunch,Breakfast & Brunch,"25.77581,-80.135887"
Icy-N-Spicy,159,4.5,$$$,1051.6032590560415,Desserts,Ice Cream & Frozen Yogurt,Ice Cream & Frozen Yogurt,"25.77581,-80.135887"
Vita Osteria Italiana,57,4.5,$$,812.1914159263142,Italian,Desserts,Desserts,"25.77581,-80.135887"
Shepherd Artisan Coffee,464,4.0,$,608.7687406136488,Coffee & Tea,Desserts,Desserts,"25.77581,-80.135887"
Prima Classe,38,4.5,$,701.943714436175,Cafes,Specialty Food,Specialty Food,"25.77581,-80.135887"
Atelier Monnier South Beach Café,121,4.0,$$,1057.8845304610886,Patisserie/Cake Shop,Breakfast & Brunch,Breakfast & Brunch,"25.77581,-80.135887"
